phrase,chi2,party
love countri,5.693832399192175,D
program provid,5.693832399192175,D
grow economi,5.703340216478702,D
across unit,5.787449917964613,R
deal issu,5.787449917964613,R
econom social,5.787449917964613,R
go allow,5.787449917964613,R
peopl congress,5.787449917964613,R
bill hr,5.794272947335521,D
remind us,5.794272947335521,D
republican friend,5.794272947335521,D
thank gentlewoman,5.794272947335521,D
human traffick,5.8123621549133855,R
live work,5.81880944964405,D
everi singl,5.827259727440408,R
get bill,5.924283509950305,R
legal way,5.924283509950305,R
need look,5.924283509950305,R
obama execut,5.924283509950305,R
peopl mr,5.924283509950305,R
say american,5.924283509950305,R
say look,5.924283509950305,R
forward work,5.997996850717868,D
special order,6.012060632190428,D
challeng face,6.023369197005993,D
contribut countri,6.023369197005993,D
day week,6.023369197005993,D
import bill,6.023369197005993,D
import legisl,6.023369197005993,D
background check,6.043555276952052,D
public safeti,6.053512673307768,D
thank much,6.069079171299553,D
american dont,6.105402890921056,R
thing say,6.105402890921056,R
think could,6.105402890921056,R
strong opposit,6.21385887755565,D
local govern,6.2474540736442545,R
per year,6.2474540736442545,R
go say,6.252921554834465,R
fix immigr,6.266315323696929,D
issu execut,6.266315323696929,D
feder court,6.266703918854525,R
congression budget,6.270547323515398,R
care system,6.288777258390251,R
enter countri,6.288777258390251,R
cost taxpay,6.290186979509406,R
countri dont,6.290186979509406,R
save money,6.290186979509406,R
terrorist attack,6.3112605756357585,R
good servic,6.325082624440549,R
insur program,6.325082624440549,R
one mani,6.325082624440549,R
piec legisl,6.3254705283597445,R
us congress,6.32684611064467,D
come congress,6.373530713199754,R
sinc presid,6.373530713199754,R
spend billion,6.373530713199754,R
colleagu join,6.429350784031691,D
american would,6.4382417345526335,R
care cost,6.4382417345526335,R
first place,6.4382417345526335,R
right peopl,6.4382417345526335,R
time mr,6.4382417345526335,R
immigr nation,6.455600041645923,R
pass senat,6.506287553765608,D
thank gentleladi,6.516041714304664,D
bring million,6.5227006026264,R
could make,6.5227006026264,R
good peopl,6.5227006026264,R
famili across,6.5533876734055765,D
valu american,6.5533876734055765,D
hope colleagu,6.625653417471362,D
common ground,6.68358247108778,D
doesnt matter,6.7706097256574935,R
domest product,6.7706097256574935,R
say get,6.7706097256574935,R
say peopl,6.7706097256574935,R
state citizen,6.7706097256574935,R
unit nation,6.7706097256574935,R
us great,6.7706097256574935,R
great countri,6.81729397365495,D
enforc agenc,6.832036524668901,D
japanes immigr,6.847305012942989,D
must also,6.847305012942989,D
protect law,6.847305012942989,D
million immigr,6.874326885984738,D
afford care,6.904075809224961,D
great nation,6.9059720770738355,D
danger crimin,6.948422050957279,R
deserv better,6.948422050957279,R
end year,6.948422050957279,R
histori countri,6.948422050957279,R
law present,6.948422050957279,R
must stop,6.948422050957279,R
pay bill,6.948422050957279,R
presid georg,7.007323843615371,D
dont even,7.028649101047051,R
open door,7.035558876254218,R
allow peopl,7.046946105528337,R
american work,7.069554451472716,R
million job,7.082801969638522,R
bring peopl,7.101068342127817,R
dont believ,7.101068342127817,R
colleagu oppos,7.1172904989902195,D
introduc bill,7.1172904989902195,D
need comprehens,7.1172904989902195,D
reform would,7.1172904989902195,D
countri children,7.119125689260024,D
year hous,7.119125689260024,D
bill that,7.176501622455694,R
state well,7.176501622455694,R
statement made,7.176501622455694,R
interest rate,7.200109082186053,R
state state,7.200109082186053,R
year later,7.230526975506184,R
bipartisan manner,7.234962563647719,D
crimin background,7.234962563647719,D
proud say,7.234962563647719,D
next year,7.27094199680371,R
work well,7.362656545197817,R
take away,7.435367441789189,R
republican major,7.470829835031427,D
job mr,7.471604188885611,R
best interest,7.475957374055262,R
number illeg,7.475957374055262,R
right movement,7.688881585255967,D
find common,7.741209807347568,D
american woman,7.758543420545053,D
bill protect,7.758543420545053,D
latino immigr,7.758543420545053,D
border state,7.792234904354535,R
cost health,7.792234904354535,R
gross domest,7.792234904354535,R
never happen,7.792234904354535,R
senat hous,7.792234904354535,R
wait minut,7.792234904354535,R
billion year,7.809605391545079,R
prosecutori discret,7.814560385013112,R
american live,7.81615194354308,R
nation guard,7.81615194354308,R
middl class,7.829849387393885,D
across aisl,7.838184154394244,R
help peopl,7.849410558738419,R
job american,7.896528739022897,R
south carolina,7.917013255187483,R
everi year,7.945736454056468,R
think need,7.966913391499695,R
go peopl,8.010807409724077,R
immigr debat,8.010807409724077,R
like would,8.010807409724077,R
mani thing,8.010807409724077,R
rate percent,8.010807409724077,R
protect border,8.029805532233544,R
servic committe,8.029805532233544,R
risk live,8.079153470369516,D
know presid,8.107855011459304,R
rank member,8.180804394301184,D
countri come,8.20373665361672,R
state militari,8.20373665361672,R
world war,8.271120288638276,R
america nation,8.285017326724649,R
presid take,8.285017326724649,R
two three,8.285017326724649,R
way presid,8.285017326724649,R
world come,8.285017326724649,R
depart defens,8.320793989255485,R
immigr legal,8.320793989255485,R
peopl talk,8.320793989255485,R
tax dollar,8.320793989255485,R
bill floor,8.334431562234883,D
replac broken,8.402118593245007,D
victim abus,8.402118593245007,D
enforc border,8.463262157071863,R
legisl pass,8.463262157071863,R
say mr,8.463262157071863,R
sound like,8.463262157071863,R
would bring,8.463262157071863,R
great state,8.47128366879212,D
state california,8.47128366879212,D
around countri,8.590179268181524,R
peopl need,8.593990366820439,R
go make,8.597767137897389,R
secretari state,8.629611585041106,R
ten thousand,8.63039541451787,R
work go,8.63243436429236,R
hous version,8.632514567672482,D
peopl pay,8.636586335389632,R
us govern,8.636586335389632,R
pass immigr,8.64298524997463,D
peopl know,8.656486395869926,R
thing like,8.656486395869926,R
citizenship immigr,8.691905778317656,R
dear friend,8.691905778317656,R
state law,8.73700900860015,R
would want,8.73700900860015,R
come floor,8.75485115873484,R
pass hous,8.75485115873484,R
support amend,8.793147321299,R
immigr status,8.845752627186288,D
back forth,8.8478871420168,R
peopl back,8.8478871420168,R
seem like,8.861935606523915,R
that go,8.861935606523915,R
allow vote,9.049284283530579,D
life famili,9.049284283530579,D
togeth make,9.049284283530579,D
play polit,9.096933872930038,D
ive got,9.106658734030725,R
need peopl,9.106658734030725,R
one us,9.106658734030725,R
presid sign,9.106658734030725,R
need take,9.165885964542618,R
war ii,9.228145047555412,R
mani us,9.266784757993149,D
special interest,9.30958837277905,R
would make,9.370915850711384,R
want see,9.37375144143791,R
public school,9.399141257971838,D
encourag peopl,9.425847689264149,R
go see,9.425847689264149,R
interest american,9.425847689264149,R
know want,9.425847689264149,R
matter fact,9.425847689264149,R
state want,9.425847689264149,R
take money,9.425847689264149,R
thing peopl,9.425847689264149,R
peopl understand,9.481319982812876,R
next generat,9.509408541151377,R
rise strong,9.664843767727879,D
immigr problem,9.686879939843552,R
one two,9.686879939843552,R
put place,9.686879939843552,R
republican bill,9.688624656788217,D
want make,9.69029397575146,R
hous major,9.699572163021033,D
let thank,9.699572163021033,D
way get,9.784050903939601,R
know one,9.82357921668293,R
law give,9.82357921668293,R
said mr,9.82357921668293,R
say cant,9.82357921668293,R
that one,9.82357921668293,R
thing could,9.82357921668293,R
would work,9.82357921668293,R
would like,9.856048697073854,D
trust fund,9.888257618734258,R
work unit,9.888257618734258,R
de facto,9.933785654314827,R
nanci pelosi,9.933785654314827,R
unaccompani children,9.933785654314827,R
would give,9.933785654314827,R
goe say,10.155914588486237,R
mani time,10.15968700391074,R
want go,10.169206244752546,R
answer question,10.231960108012434,R
get us,10.231960108012434,R
govern go,10.231960108012434,R
help get,10.231960108012434,R
let give,10.231960108012434,R
make year,10.231960108012434,R
say one,10.231960108012434,R
told us,10.231960108012434,R
year go,10.231960108012434,R
border illeg,10.326034173682181,R
coupl day,10.326034173682181,R
weve seen,10.326334671697992,R
get back,10.330174336385866,R
wall street,10.330174336385866,R
thank congressman,10.352591958065759,D
el salvador,10.452996020618869,R
join us,10.46722469309492,D
support immigr,10.46722469309492,D
peopl work,10.523626652982756,R
dont understand,10.527247753522884,R
pretti good,10.527247753522884,R
senat would,10.527247753522884,R
send messag,10.527247753522884,R
someth like,10.527247753522884,R
want peopl,10.527247753522884,R
elect repres,10.5947777546476,R
eric holder,10.5947777546476,R
law congress,10.5947777546476,R
one person,10.62379450407316,R
god bless,10.76475243368354,R
know happen,10.76475243368354,R
law countri,10.76475243368354,R
major hous,10.76475243368354,R
across nation,10.907491040328802,D
commit crime,10.935499585876695,R
american job,10.942612720960312,R
deficit billion,10.997644759276401,D
elimin divers,10.997644759276401,D
everi one,11.002240804193423,R
contribut immigr,11.008015838798247,D
great thing,11.040708077916774,R
look number,11.040708077916774,R
made sure,11.040708077916774,R
peopl look,11.040708077916774,R
peopl see,11.040708077916774,R
would use,11.040708077916774,R
border unit,11.046689768966198,R
peopl take,11.046689768966198,R
georg bush,11.083725086819847,R
previous question,11.087461501488367,D
due process,11.110429228750782,D
school district,11.110429228750782,D
make countri,11.127826283114846,D
congress would,11.171562040608308,R
law law,11.171562040608308,R
take job,11.171562040608308,R
five year,11.175824923901802,D
famili reunif,11.383313449014395,R
one reason,11.383313449014395,R
order get,11.383313449014395,R
went back,11.383313449014395,R
state that,11.595997186230685,R
countri countri,11.598511837841071,R
histori world,11.598511837841071,R
peopl countri,11.616918364606324,R
make america,11.684233924248163,D
way life,11.702171723474962,R
along way,11.788295060019514,R
come peopl,11.788295060019514,R
get away,11.788295060019514,R
know mr,11.788295060019514,R
time year,11.788295060019514,R
peopl illeg,11.82756521930347,R
immigr servic,11.84856701990061,R
incom tax,11.84856701990061,R
know mani,11.84856701990061,R
support famili,11.854305180512377,D
put togeth,11.979504021236345,R
execut action,12.061347646004329,D
spend money,12.120001897850273,R
cant even,12.183805802968855,R
peopl legal,12.183805802968855,R
resid status,12.183805802968855,R
say presid,12.183805802968855,R
send back,12.183805802968855,R
us border,12.183805802968855,R
good idea,12.210805781842112,R
donald trump,12.27577516779517,D
elect presid,12.280277674060718,R
law need,12.280277674060718,R
law way,12.280277674060718,R
state dont,12.280277674060718,R
address broken,12.295275590551181,D
poison pill,12.325007374798608,D
serv nation,12.325007374798608,D
right thing,12.51313300198468,D
nation law,12.517386851388645,R
common sens,12.53340783770905,R
know dont,12.557824094034356,R
thing would,12.557824094034356,R
think one,12.557824094034356,R
world would,12.557824094034356,R
depart homeland,12.671475965787366,R
gentleman texa,12.6948932356078,R
current law,12.760155301472297,D
dont go,12.885361592048833,R
give peopl,12.885361592048833,R
law mean,12.885361592048833,R
say think,12.885361592048833,R
african american,12.898075611374143,D
sexual orient,12.926199716637544,D
bipartisan comprehens,12.978346456692911,D
live fear,12.986136189028244,D
torn apart,12.986136189028244,D
capitol hill,12.99289200600195,R
pass congress,12.99289200600195,R
american law,13.003449136581269,R
cost american,13.003449136581269,R
need know,13.003449136581269,R
think that,13.003449136581269,R
balanc time,13.011527835015322,R
face deport,13.200352713925888,D
sexual violenc,13.200352713925888,D
women children,13.251306834942724,D
york time,13.271830713025205,R
friend side,13.27804292199532,D
abraham lincoln,13.342712564387664,R
democrat parti,13.342712564387664,R
job job,13.342712564387664,R
place like,13.342712564387664,R
coupl year,13.52162134564163,R
got peopl,13.539360952735183,R
sent back,13.539360952735183,R
use say,13.641247248632826,R
famili apart,13.661417322834644,D
legisl would,13.698704020967117,D
defer action,13.721650787887826,D
peopl america,13.753010903356099,R
peopl american,13.753010903356099,R
peopl tri,13.753010903356099,R
respect rule,13.753010903356099,R
town hall,13.753010903356099,R
would suggest,13.753010903356099,R
job creat,13.80836221120775,R
foreign polici,14.110561603070511,R
chief justic,14.138771533896225,R
doesnt work,14.191355763526676,R
go use,14.191355763526676,R
peopl may,14.191355763526676,R
state get,14.191355763526676,R
thing want,14.191355763526676,R
would call,14.191355763526676,R
constitut law,14.237743433810962,R
freedom liberti,14.237743433810962,R
go continu,14.237743433810962,R
might say,14.237743433810962,R
street journal,14.237743433810962,R
peopl dont,14.241943032517188,R
support comprehens,14.31278222786993,D
lgbt victim,14.344488188976374,D
senat bipartisan,14.344488188976374,D
countri go,14.353003244911388,R
nation act,14.353003244911388,R
children grandchildren,14.38754566702217,R
group peopl,14.38754566702217,R
young peopl,14.44040242210222,D
go look,14.521301273150096,R
law requir,14.521301273150096,R
one would,14.521301273150096,R
peopl came,14.544002277420326,R
must continu,14.553202626301061,D
cant find,14.815518703623864,R
thing go,14.815518703623864,R
feder law,14.870995913656287,R
republican parti,14.936576731943088,D
didnt know,14.943208377771223,R
last time,14.966734963431168,R
let see,14.966734963431168,R
look around,14.996091356736027,R
hardwork immigr,15.027559055118111,D
solv problem,15.060410443806331,R
rise opposit,15.083942468363198,D
constitut author,15.186470397637535,R
go happen,15.303362674575832,R
million new,15.303362674575832,R
peopl across,15.303362674575832,R
tri help,15.303362674575832,R
american dream,15.316889423404206,D
bipartisan support,15.377763170511933,D
sexual assault,15.392897452315392,D
minimum wage,15.408252348073992,D
district court,15.452849162815074,R
go home,15.452849162815074,R
peopl peopl,15.452849162815074,R
clinton administr,15.489051260523272,R
last coupl,15.489051260523272,R
time get,15.489051260523272,R
last thing,15.511712005346986,R
mr appreci,15.511712005346986,R
mr go,15.511712005346986,R
south america,15.511712005346986,R
subject matter,15.511712005346986,R
work famili,15.580686614379516,D
famili togeth,15.700837039642375,D
american caucus,15.710629921259843,D
work ethic,15.717726746692685,R
hous senat,15.725467448773518,R
presid bush,15.725467448773518,R
state hous,15.754089740389634,R
bill would,16.07396546684553,D
go put,16.10670199006104,R
govern would,16.10670199006104,R
work congress,16.10670199006104,R
america go,16.197142549184232,R
mr think,16.197142549184232,R
peopl get,16.245443612186676,R
enter unit,16.280018653599,R
let go,16.280018653599,R
law constitut,16.361848748553406,R
come shadow,16.39370078740157,D
congression asian,16.39370078740157,D
presid would,16.485061575516315,R
say need,16.485061575516315,R
path citizenship,16.504657468969118,R
law pass,16.570034653449298,R
urg colleagu,16.572937694005166,D
unit famili,16.58591503449528,D
could see,16.755549738559335,R
multipl time,16.755549738559335,R
million american,16.77846289059947,R
greatest nation,16.84455700398683,R
took place,16.858128440511422,R
get peopl,16.89640464385396,R
hundr billion,16.89640464385396,R
govern spend,16.93036746094451,R
one time,16.93036746094451,R
state presid,16.93036746094451,R
enforc offic,17.052820576822707,R
law would,17.052820576822707,R
reauthor bill,17.076771653543304,D
mani american,17.109633683734838,R
find job,17.26486872858472,R
peopl think,17.26486872858472,R
central america,17.273172670779264,R
weve got,17.28409000658059,R
say know,17.390030406861968,R
across state,17.411177096406508,R
well let,17.411177096406508,R
america that,17.417243413737545,R
state congress,17.426335936135718,R
amount money,17.44261912587226,R
unemploy rate,17.47392441398716,R
tri get,17.486624689301678,R
decid go,17.68244259002927,R
law unit,17.68244259002927,R
mr know,17.68244259002927,R
what go,17.68244259002927,R
million famili,17.759842519685037,D
report crime,17.759842519685037,D
make clear,17.77285052985091,R
lgbt communiti,17.942830853961418,D
go give,18.0356674212305,R
immigr victim,18.098568567061157,D
say oh,18.1577926593724,R
immigr get,18.18832966484377,R
law go,18.18832966484377,R
million legal,18.18832966484377,R
say hey,18.18832966484377,R
around world,18.2617659061642,R
women reauthor,18.442913385826767,D
part world,18.449017886286715,R
peopl world,18.449017886286715,R
set asid,18.449017886286715,R
give us,18.46908532808844,R
peopl like,18.46908532808844,R
class peopl,18.51543195108066,R
percent percent,18.51543195108066,R
least one,18.701751975595087,R
goe back,18.72746715378157,R
make money,18.72746715378157,R
think peopl,18.72746715378157,R
would get,18.774539240993008,R
yield back,18.78777714044201,R
bill clinton,18.851695378528298,R
look back,18.894234195392603,R
think go,18.894234195392603,R
first time,18.933779539346943,R
hr would,18.937053257391817,D
regard immigr,19.12015068312295,R
fear deport,19.125984251968504,D
violenc sexual,19.125984251968504,D
year year,19.177016070999493,R
busi communiti,19.300864965890263,D
opposit hr,19.300864965890263,D
reauthor act,19.300864965890263,D
look like,19.314725203657904,R
make point,19.328042388073246,R
came unit,19.373759879687103,R
tax rate,19.39873510047555,R
everybodi els,19.541718668451747,R
across board,19.64715843336586,R
work permit,19.776515237468516,R
pacif island,19.876960252414083,D
one side,19.973299618985926,R
reauthor violenc,19.98023971098798,D
bush administr,20.001932035152663,R
new york,20.003863388452714,D
protect immigr,20.05152473659537,D
turn around,20.054306274575907,R
need go,20.11929871338129,R
mr would,20.16118833610437,R
peopl right,20.25304068619665,R
taken place,20.25304068619665,R
mani peopl,20.32199505321201,R
keep famili,20.332818552025927,D
state say,20.51036590840253,R
would happen,20.51036590840253,R
year get,20.51036590840253,R
use term,20.631488450296786,R
would put,20.631488450296786,R
go around,20.652068347364363,R
nation world,20.652669343395985,R
republican leadership,20.682749364196354,D
pass bipartisan,20.705183916131517,D
countri peopl,20.808556964646353,R
well dont,20.90361443680103,R
would grant,20.90361443680103,R
ask question,21.054495507045768,R
billion dollar,21.063265150443478,R
dont like,21.15815539267966,R
month ago,21.1895555092952,R
work togeth,21.309053263501113,D
american communiti,21.379028287239585,D
declar independ,21.390603176366838,R
dont care,21.390603176366838,R
million undocu,21.55371951677177,D
would take,21.60914368243383,R
rise today,21.66355005427335,D
go border,21.677521937999828,R
tell us,21.85337375763008,R
mr yield,21.885225441920625,R
long time,21.89566370308705,R
point mr,21.906727943679233,R
came america,21.916787740110255,R
lot money,21.944967692709156,R
strong bipartisan,22.01956268824135,D
cant afford,22.081416155833548,R
human servic,22.081416155833548,R
anoth one,22.273071773809257,R
put back,22.273071773809257,R
could get,22.414812566656835,R
bipartisan senat,22.541338582677163,D
billion billion,22.549382786085456,R
let peopl,22.549382786085456,R
provid health,22.605264613447098,R
web site,22.62636610471879,R
protect women,22.699684018244113,D
said dont,22.735412081054704,R
citizen legal,22.822420522362663,R
countri legal,22.822420522362663,R
patrol agent,22.829452109192395,R
pathway citizenship,22.933894957938875,D
american worker,23.024842488221772,R
administr would,23.105873743447773,R
first thing,23.105873743447773,R
state go,23.105873743447773,R
washington dc,23.188479886765528,R
peopl around,23.19199437246137,R
reflect valu,23.224409448818896,D
custom enforc,23.224761169983434,R
immigr custom,23.224761169983434,R
go come,23.26756800802048,R
law dont,23.26756800802048,R
peopl side,23.26756800802048,R
law want,23.308499171753386,R
mr american,23.308499171753386,R
somebodi els,23.308499171753386,R
health human,23.315766976417006,R
state govern,23.315766976417006,R
back balanc,23.443681155039343,R
feder immigr,23.455342137471916,R
execut order,23.471834641628305,R
bill right,23.57659012003903,R
protect victim,23.699838992158988,D
go go,23.735069784260602,R
pass law,23.735069784260602,R
senat bill,23.801320382378414,D
know peopl,23.864417855812583,R
come togeth,23.883580810258287,D
theyr go,24.032422229172234,R
america would,24.087909246423678,R
one peopl,24.087909246423678,R
thank god,24.087909246423678,R
food stamp,24.28587191795227,R
legal status,24.328333809647198,R
state would,24.341601672777852,R
law immigr,24.36761160593771,R
america come,24.536787665982295,R
presid administr,24.536787665982295,R
illeg unit,24.558937404978558,R
becom american,24.560555348121436,R
care bill,24.560555348121436,R
know go,24.560555348121436,R
less percent,24.598484595680837,R
mr rise,24.599176964942465,D
let us,24.80232047329188,D
free market,25.031542228840195,R
immigr illeg,25.031542228840195,R
rais tax,25.031542228840195,R
would never,25.133324607839008,R
republican colleagu,25.206355779735027,D
reduc deficit,25.310744617428448,D
barack obama,25.349052028223372,R
cross border,25.54130596337561,R
state peopl,25.93700463234603,R
hire illeg,25.970713540130255,R
dont need,26.006898273162538,R
justic depart,26.107165924390188,R
crime commit,26.125865120606324,R
law come,26.125865120606324,R
last year,26.363914983625847,R
said well,26.482955705824956,R
asian american,26.720526503044923,D
much money,27.072864117190942,R
could go,27.078721905470367,R
think would,27.078721905470367,R
go take,27.31997620209217,R
dont get,27.479090419893474,R
right way,27.506021806712198,R
presid want,27.540472449049055,R
civil right,27.59554176078683,D
congress presid,27.697738592785278,R
constitut right,27.809817035173864,R
crimin illeg,27.811881514252946,R
refus enforc,27.811881514252946,R
number peopl,27.93525335603392,R
immigr famili,28.029907713178154,D
roll back,28.149080264626335,D
peopl could,28.184746547192702,R
rest world,28.382711527053353,R
million million,28.443959948438625,R
ronald reagan,28.478744096414843,R
law land,28.634389069229883,R
state constitut,28.634389069229883,R
take back,28.634389069229883,R
right vote,28.784867906011026,D
administr say,28.845500150986993,R
said know,28.845500150986993,R
whole lot,28.845500150986993,R
legisl branch,28.958484578650562,R
peopl believ,28.958484578650562,R
doesnt mean,28.992063582109875,R
take look,29.04260254630019,R
immigr come,29.107634085879234,R
unlaw present,29.143534145317567,R
amend constitut,29.208970591572303,R
legal illeg,29.208970591572303,R
enforc immigr,29.347989049258317,R
number one,29.470737650048783,R
would think,29.631037407247728,R
dont think,29.78102910458984,R
black caucus,29.783457181426893,D
peopl go,29.821697879374476,R
articl ii,29.992182713472054,R
hous repres,30.14394162872685,R
new law,30.293764743430998,R
that way,30.293764743430998,R
center immigr,30.379561029294965,R
floor unit,30.379561029294965,R
law faith,30.483605393758893,R
immigr studi,30.61011347906898,R
american women,30.87034253103088,D
secretari homeland,31.00630493709245,R
go get,31.314069981165897,R
visa program,31.316078195556962,D
congression black,31.55178710391325,D
present unit,31.602371257259527,R
taxpay dollar,31.602371257259527,R
would submit,31.83735165308947,R
didnt want,32.014952487609676,R
georg washington,32.014952487609676,R
steve king,32.014952487609676,R
mr privileg,32.207492795389044,R
get job,32.21340398012208,R
reform bill,32.33761260750187,D
american heritag,32.623455160193,D
home countri,33.12720594317269,R
back home,33.140069306898596,R
peopl say,33.35678141096916,R
kind thing,33.42317080681918,R
come legal,33.51109947711867,R
make decis,33.63617970180146,R
trillion dollar,33.71967539540266,R
bipartisan bill,33.790340857518885,D
move forward,33.88988001654177,D
stem visa,33.96002792412433,D
youv got,34.163749293281754,R
nativ american,34.17179309718849,D
fix broken,34.27231096485312,D
go pay,34.787991558692056,R
time presid,34.83448682747509,R
cant get,35.08462949723009,R
law say,35.47392076710872,R
nation debt,35.47392076710872,R
faith execut,35.56547970228505,R
press confer,36.06248046501857,R
immigr women,36.32346932827126,D
across southern,37.50973544328212,R
right act,37.63561576662761,D
privat sector,38.86237542199528,R
oath offic,38.95800387409001,R
countri world,39.01034740974381,R
secur border,39.12122134489723,R
say go,39.2390121369232,R
come america,39.352973295220195,R
presid say,39.577134078334275,R
insur compani,39.615188245007396,R
immigr polici,39.937514763881566,R
hillari clinton,40.39202666212014,R
take oath,40.39202666212014,R
go let,40.40719633515891,R
heritag foundat,40.589107147954934,R
pass comprehens,40.7217792758876,D
constitut unit,40.72231350202932,R
take place,40.8209536145297,R
im go,41.73980922899591,R
law book,41.857233623895,R
foreign countri,41.929599314600324,R
peopl unit,41.99433700560484,R
divers visa,42.27391423459788,D
said go,42.27461738719652,R
chang law,43.1621718214618,R
properti right,43.355043875999655,R
state depart,43.3777209060495,R
heritag month,43.46774376545871,D
amnesti illeg,43.50895341809022,R
terrorist organ,43.54310853434387,R
violat law,43.56390381945029,R
articl goe,43.9193083573487,R
follow law,44.12399546012397,R
attorney general,44.18675907586479,R
borrow money,44.708301895890536,R
presid obama,45.18426170170833,R
one thing,46.109075814494666,R
pay attent,46.21118741477724,R
articl section,46.21174748689555,R
defend constitut,46.21174748689555,R
illeg drug,46.37302346948185,R
soviet union,46.53513601604096,R
care law,46.92916393545799,R
say well,47.08630579759409,R
go enforc,47.66453132063879,R
go work,47.915727712120855,R
made clear,48.67938913975811,R
let say,48.683203345555704,R
rio grand,49.03513372528388,R
lot peopl,49.67884988234624,R
year ago,50.03331113044423,R
immigr communiti,50.49599210984273,D
would come,50.894747796069794,R
peopl want,51.06830408353587,R
give amnesti,51.23919308357349,R
al qaeda,51.83290289275103,R
break law,52.02608085372614,R
illeg countri,52.25173024121265,R
state america,52.26498010309435,R
law presid,52.51601465883047,R
state senat,52.64389659470962,R
vote right,52.75600148307878,D
american taxpay,52.838503256257226,R
middl east,53.03483386847898,R
homeland secur,53.15886126626103,R
freedom speech,53.480872753984634,R
janet napolitano,53.480872753984634,R
balanc budget,54.07927563198817,R
mr presid,55.45371866189029,R
victim domest,55.609453170215836,D
undocu immigr,56.218112505389286,D
found father,57.366603586382155,R
ignor law,57.84764455345223,R
amnesti bill,58.11949772740107,R
address floor,58.559077809798275,R
secur number,58.74846543226141,R
period time,59.625609839115924,R
dont want,60.202120914768216,R
social secur,60.294628235981044,R
would say,60.90619114343416,R
come back,61.239346516324545,R
million peopl,62.18351291767979,R
even though,62.33787923483628,R
sanctuari citi,62.83254332397346,R
crimin alien,64.48202096299397,R
want come,65.00929024404243,R
your go,65.86180312065483,R
amnesti million,67.34293948126799,R
enterpris capit,70.27089337175792,R
peopl would,71.79791917220723,R
presid said,71.79791917220723,R
hous republican,72.08579800444903,D
suprem court,72.13405825147183,R
pillar american,72.7410703926133,R
open border,73.88179899702739,R
execut amnesti,74.6628242074928,R
countri illeg,74.90986861512629,R
pacif american,75.9058291523246,D
littl bit,76.32429401424828,R
come across,87.33798445838966,R
american citizen,88.40985174831353,R
drug cartel,89.3428047493703,R
gang eight,90.29434828599209,R
women act,93.78765231090881,D
state illeg,94.68346438339341,R
border patrol,94.78006862561652,R
execut branch,97.1828552951054,R
american except,99.88484557433534,R
harri reid,100.53598405341623,R
come countri,100.7465748936614,R
go back,101.32878633447758,R
asian pacif,101.85370053543542,D
southern border,102.00230136818199,R
come illeg,102.4677849930896,R
legal immigr,104.29451981094164,R
dont know,104.43795349142918,R
branch govern,105.36834031188693,R
come unit,106.47171925720906,R
across border,107.56821618431434,R
insur polici,107.85212865715599,R
take care,108.44476151917104,R
broken immigr,110.82237010526707,D
immigr system,112.06484915897809,D
grant amnesti,114.47023939988736,R
obama administr,115.53854567960371,R
violenc women,120.41458985639237,D
white hous,122.57334430459875,R
free enterpris,124.02666067056,R
radic islamist,128.33952008077244,R
presid unit,153.3853807927079,R
american peopl,155.6387501636264,R
peopl come,156.8426157727439,R
domest violenc,163.52188196894326,D
radic islam,166.39279355625882,R
immigr law,166.66924690069362,R
enforc law,175.55974154167325,R
million illeg,195.18732457579634,R
health care,211.09661390568107,R
comprehens immigr,237.738591170643,D
feder govern,247.11823484247657,R
health insur,258.04396898497566,R
rule law,262.9810816155185,R
immigr reform,338.1169058983754,D
illeg alien,386.76779639271984,R
unit state,775.1817975281742,R
illeg immigr,786.0453196259061,R
